Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/42-Market-St-Cold-Spring-NY-10516/31921608_zpid/","","590000","02/22/2024","1200","sqft","491.67","4356","sqft","2","1.5","42 Market St","Cold Spring","10516","NY","USA"
"https://www.zillow.com/homedetails/11-Emerald-Ln-Mahopac-NY-10541/31910922_zpid/","","585000","03/07/2024","1736","sqft","336.98","0.46","acres","3","2","11 Emerald Lane","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/53-Prospect-St-Brewster-NY-10509/31928270_zpid/","","585000","04/24/2024","2800","sqft","208.93","8041","sqft","3","3","53 Prospect Street","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/268-Lake-Dr-Putnam-Valley-NY-10537/31927122_zpid/","","575000","05/02/2024","1500","sqft","383.33","0.48","acres","3","3","268 Lake Drive","Putnam Valley","10537","NY","USA"
"https://www.zillow.com/homedetails/256-Drewville-Rd-Carmel-NY-10512/31907657_zpid/","","570000","03/15/2024","1912","sqft","298.12","1.2","acres","4","2","256 Drewville Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/471-Bullet-Hole-Rd-Mahopac-NY-10541/31906228_zpid/","","565000","05/16/2024","2256","sqft","250.44","0.47","acres","3","2","471 Bullet Hole Road","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/69-Harmony-Rd-Patterson-NY-12563/31918078_zpid/","","555000","04/01/2024","2923","sqft","189.87","1.35","acres","3","2","69 Harmony Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/88-Lake-Dr-Putnam-Valley-NY-10537/31927170_zpid/","","551000","04/08/2024","1804","sqft","305.43","0.43","acres","4","2","88 Lake Drive","Putnam Valley","10537","NY","USA"
"https://www.zillow.com/homedetails/78-S-Quaker-Hill-Rd-Patterson-NY-12563/31918440_zpid/","","550000","04/24/2024","2240","sqft","245.54","5.41","acres","4","3","78 S Quaker Hill Road","Patterson","12563","NY","USA"
"https://www.zillow.com/homedetails/244-N-Brewster-Rd-Brewster-NY-10509/31929142_zpid/","","550000","03/04/2024","1755","sqft","313.39","0.51","acres","3","3","244 N Brewster Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/16-Collier-Dr-W-Carmel-NY-10512/31904004_zpid/","","549900","03/20/2024","3028","sqft","181.61","0.35","acres","4","2","16 W Collier Drive W","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/46-Englewood-Ter-Mahopac-NY-10541/31911264_zpid/","","545000","03/18/2024","1984","sqft","274.7","0.55","acres","3","2","46 Englewood Terrace","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/52-Somerset-Ln-Putnam-Valley-NY-10579/31926272_zpid/","","545000","03/20/2024","1728","sqft","315.39","1","acres","3","2","52 Somerset Ln","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/287-Farmers-Mills-Rd-Kent-Lakes-NY-10512/31913443_zpid/","","540000","04/19/2024","3060","sqft","176.47","","","3","2","287 Farmers Mills Road","Kent Lakes","10512","NY","USA"
"https://www.zillow.com/homedetails/6-Perch-Dr-Mahopac-NY-10541/31912046_zpid/","","530000","04/11/2024","1514","sqft","350.07","0.61","acres","3","2","6 Perch Drive","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/531-Overlook-Dr-S-Mahopac-NY-10541/31913205_zpid/","","530000","03/29/2024","1722","sqft","307.78","0.55","acres","3","2","531 Overlook Drive S","Mahopac","10541","NY","USA"
"https://www.zillow.com/homedetails/63-Tonetta-Lake-Way-Brewster-NY-10509/31930827_zpid/","","527500","03/27/2024","1765","sqft","298.87","0.71","acres","3","2","63 Tonetta Lake Way","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/799-Union-Valley-Rd-Carmel-NY-10512/31911659_zpid/","","525000","04/22/2024","1976","sqft","265.69","1.69","acres","4","3","799 Union Valley Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/1037-N-Horsepound-Rd-Carmel-NY-10512/31914077_zpid/","","525000","04/30/2024","2289","sqft","229.36","0.94","acres","3","2","1037 N Horsepound Road","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/100-Acorn-Rd-Brewster-NY-10509/31929856_zpid/","","525000","02/23/2024","2750","sqft","190.91","0.99","acres","4","3","100 Acorn Road","Brewster","10509","NY","USA"
"https://www.zillow.com/homedetails/16-S-Highland-Rd-Putnam-Valley-NY-10579/31924539_zpid/","","520000","03/15/2024","2145","sqft","242.42","4.94","acres","3","2","16 S Highland Road","Putnam Valley","10579","NY","USA"
"https://www.zillow.com/homedetails/109-Chief-Nimham-Cir-Carmel-NY-10512/31914490_zpid/","","515000","04/26/2024","1554","sqft","331.4","0.76","acres","3","2","109 Chief Nimham Circle","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/2-Poe-Ct-Garrison-NY-10524/31923950_zpid/","","515000","02/20/2024","1920","sqft","268.23","8668","sqft","3","2","2 Poe Court","Garrison","10524","NY","USA"
"https://www.zillow.com/homedetails/4-Summit-Ln-Carmel-NY-10512/31914545_zpid/","","510000","04/02/2024","2792","sqft","182.66","","","4","3","4 Summit Lane","Carmel","10512","NY","USA"
"https://www.zillow.com/homedetails/41-Saint-Michaels-Ter-Carmel-NY-10512/31904406_zpid/","","505000","02/23/2024","2112","sqft","239.11","0.46","acres","4","2","41 Saint Michaels Terrace","Carmel","10512","NY","USA"
